ACCOUNT_ID,INIT_BALANCE,IS_MULE,in_tx_count,out_tx_count,in_out_ratio,unique_in_counterparties,unique_out_counterparties,unique_total_counterparties,counterparty_reuse_ratio,pass_through_ratio,fan_in_score,fan_out_score,amount_sum,amount_mean,amount_std,amount_max,amount_cv,amount_in_sum,amount_out_sum,amount_in_out_ratio,first_tx_step,last_tx_step,active_span_steps,tx_per_active_step,max_step_tx_count,max_step_amount,burst_tx_ratio,burst_amount_ratio,median_inter_tx_gap_steps,rapid_in_out_count,two_hop_out_count,two_hop_in_count,cycle_count_2hop,shared_counterparty_count,chain_middle_score,sink_score,source_score,simple_anomaly_score,simple_rule_score
653,405.11,0,61,176,0.3465909090909091,5,1,6,0.9746835443037974,0.2573839662447257,0.2573839662447257,0.7426160337552743,8425498.34,35550.625907172995,376072.7129089442,5037828.5,10.578511722716662,8354200.74,71297.6,117.17365998294471,3,199,197,1.2030456852791878,3,5038233.6,0.0126582278481012,0.5979745525651602,1.0,94,1,26,0,0,0.8333333333333334,0.0662465060798661,0.5514785735904147,0.6424557033068726,0.08
568,155.82,0,23,160,0.14375,4,8,12,0.9344262295081968,0.1256830601092896,0.1256830601092896,0.8743169398907104,513478.74,2805.894754098362,21174.2661316024,234984.21,7.546350803313177,488547.54,24931.2,19.59582932229496,3,199,197,0.9289340101522844,8,234984.21,0.0437158469945355,0.4576318193816554,0.0,16,38,33,0,0,2.6666666666666665,0.0157962315984353,0.7644301113798561,0.5143084227081876,0.08
295,295.82,0,241,18,13.38888888888889,4,1,4,0.9845559845559846,0.0694980694980695,0.9305019305019304,0.0694980694980695,105592.28,407.6922007722007,186.97982710596736,525.79,0.4586298848783789,100267.52,5324.76,18.83042991609011,0,199,200,1.295,3,821.6099999999999,0.0115830115830115,0.0077809665630858,1.0,36,32,38,1,1,0.0,0.8658338426678196,0.0048299816639584,0.5275018743917366,0.08
148,583.7,0,23,180,0.1277777777777777,3,1,3,0.9852216748768472,0.1133004926108374,0.1133004926108374,0.8866995073891626,747993.5700000001,3684.69738916256,39917.93348118595,568346.5,10.833436036997954,642927.57,105066.0,6.119273313916965,0,199,200,1.015,2,568346.5,0.0098522167487684,0.7598280557411743,1.0,45,14,23,1,1,0.0,0.0128370016258584,0.7862360164041836,0.534014656094508,0.08
379,165.61,0,61,120,0.5083333333333333,4,6,10,0.9447513812154696,0.3370165745856354,0.3370165745856354,0.6629834254143646,52355.490000000005,289.25685082872934,1852.0930088411787,25136.09,6.402935673035498,32482.29,19873.2,1.6344770847171064,3,196,194,0.9329896907216496,8,26261.71,0.0441988950276243,0.5016037477636061,0.0,246,55,25,0,0,2.4,0.1135801715454351,0.4395470223741644,0.5099056412269208,0.08
76,175.76,0,5,80,0.0625,1,4,5,0.9411764705882352,0.0588235294117647,0.0588235294117647,0.9411764705882352,683184.53,8037.46505882353,57100.21291071734,521296.56,7.104256440658827,669124.53,14060.0,47.59064935988621,6,196,191,0.4450261780104712,4,521296.56,0.0470588235294117,0.7630391747892769,0.0,0,34,2,0,0,0.8,0.0034602076124567,0.8858131487889274,0.4117141748198292,0.08
158,488.46,0,61,177,0.3446327683615819,3,1,4,0.9831932773109244,0.2563025210084033,0.2563025210084033,0.7436974789915967,95525.9,401.3693277310923,157.17124273621283,488.45,0.3915875775179157,9070.25,86455.65,0.1049121717319805,4,199,196,1.2142857142857142,3,755.86,0.0126050420168067,0.0079126184626368,1.0,115,3,23,0,0,0.75,0.065690982275263,0.5530859402584564,0.5509907439415839,0.08
508,120.48,0,46,108,0.4259259259259259,5,6,11,0.9285714285714286,0.2987012987012987,0.2987012987012987,0.7012987012987013,2306518.46,14977.392597402595,174732.3670659304,2174979.25,11.66640761598469,2304350.9,2167.56,1063.1082415250328,7,197,191,0.806282722513089,6,2174979.25,0.0389610389610389,0.9429706667077792,0.0,12,32,51,0,0,2.727272727272727,0.0892224658458424,0.4918198684432451,0.5584345702621781,0.08
142,420.18,0,74,176,0.4204545454545454,4,1,4,0.984,0.296,0.296,0.704,16863087.57,67452.35028,467807.5334134092,5410646.0,6.935377810728661,16789137.65,73949.92,227.0338852293552,0,199,200,1.25,4,5411076.55,0.016,0.3208829063798783,1.0,139,17,44,1,1,0.0,0.087616,0.4956159999999999,0.6715194318648631,0.08
589,325.78,1,93,22,4.227272727272728,7,2,9,0.9217391304347826,0.1913043478260869,0.808695652173913,0.1913043478260869,5777229.23,50236.77591304348,439213.936432212,4667506.0,8.742876676490189,5770383.6,6845.629999999999,842.9295185395647,2,198,197,0.583756345177665,4,4667522.55,0.0347826086956521,0.8079171457768172,1.0,25,36,49,0,0,1.5555555555555556,0.6539886578449905,0.0365973534971644,0.5126943786648525,0.18
336,229.27,0,87,24,3.625,5,6,11,0.9009009009009008,0.2162162162162162,0.7837837837837838,0.2162162162162162,14284021.3,128684.8765765766,569263.8282703307,4251660.0,4.4237041944208455,518000.85,13766020.45,0.0376289467156791,4,199,196,0.5663265306122449,2,4251682.8,0.018018018018018,0.2976530705677399,1.0,18,52,25,0,0,2.727272727272727,0.6143170197224251,0.0467494521548575,0.5328092421149782,0.08
861,138.41,0,292,300,0.9733333333333334,7,15,21,0.964527027027027,0.4932432432432432,0.4932432432432432,0.5067567567567568,159487.24000000002,269.4041216216216,210.093915183666,583.7,0.77984669989104,117964.24,41523.0,2.8409373118512637,0,199,200,2.96,17,2762.040000000001,0.0287162162162162,0.0173182506638148,0.0,1200,137,69,1,1,4.0,0.2432888970051132,0.2568024105186268,0.7971561062256126,0.2
210,146.69,0,41,110,0.3727272727272727,3,5,8,0.9470198675496688,0.271523178807947,0.271523178807947,0.7284768211920529,2025549.87,13414.23754966888,156981.37990108551,1934256.75,11.702594301005238,2022323.57,3226.3,626.8244025664075,2,198,197,0.766497461928934,6,1934256.75,0.0397350993377483,0.9549292163317608,0.0,10,36,28,0,0,1.875,0.0737248366299723,0.5306784790140783,0.5429677140048236,0.08
276,128.95,0,225,120,1.875,5,6,10,0.9710144927536232,0.3478260869565217,0.6521739130434783,0.3478260869565217,2557443.24,7412.878956521738,91764.30085172398,1369097.75,12.379036726478738,2541970.44,15472.8,164.286389018148,1,199,199,1.7336683417085428,8,1369546.52,0.0231884057971014,0.5355139455607233,1.0,246,38,41,1,1,2.0,0.4253308128544423,0.1209829867674858,0.7068991982088881,0.08
69,129.03,0,184,80,2.3,3,4,6,0.9772727272727272,0.303030303030303,0.696969696969697,0.303030303030303,806693.67,3055.657840909091,39560.0564493854,642875.56,12.946494178685876,796372.0700000001,10321.6,77.15587408928849,0,199,200,1.32,5,643389.65,0.0189393939393939,0.7975637765944041,1.0,164,18,26,1,1,1.0,0.4857667584940313,0.0918273645546372,0.619957056560337,0.08
149,433.88,0,35,180,0.1944444444444444,2,1,3,0.986046511627907,0.1627906976744186,0.1627906976744186,0.8372093023255814,80728.3,375.480465116279,134.00055615909383,433.88,0.3568775704951693,2629.9,78098.4,0.0336741853866404,0,199,200,1.075,2,450.62,0.0093023255813953,0.0055819334731438,1.0,47,3,6,0,0,0.6666666666666666,0.0265008112493239,0.7009194159004867,0.5073958886718904,0.08
154,569.08,0,21,179,0.1173184357541899,2,1,2,0.99,0.105,0.105,0.895,820160.29,4100.801449999999,41371.118582477415,576856.56,10.088544663013964,718294.9700000001,101865.32,7.051418186287542,2,199,198,1.0101010101010102,2,577425.64,0.01,0.7040399871103245,1.0,34,3,40,1,1,0.0,0.0110249999999999,0.801025,0.5334633410116353,0.08
660,168.63,0,314,180,1.7444444444444445,8,9,16,0.9676113360323888,0.3643724696356275,0.6356275303643725,0.3643724696356275,136634.59,276.58823886639675,141.64979143685628,458.2,0.512132374165334,106281.19,30353.4,3.50145914460983,0,199,200,2.47,12,2504.3,0.0242914979757085,0.0183284481623577,0.0,693,70,41,1,1,3.5,0.4040223573571112,0.1327672966283663,0.7280069273882487,0.2
741,473.74,0,53,180,0.2944444444444444,3,1,3,0.9871244635193132,0.2274678111587982,0.2274678111587982,0.7725321888412017,91457.19,392.5201287553648,153.52973350442744,473.73,0.3911384977663494,6185.79,85271.40000000001,0.0725423764591644,0,199,200,1.165,3,685.4100000000001,0.0128755364806866,0.0074943260338525,1.0,106,11,34,1,1,0.0,0.0517416051133747,0.5968059827957781,0.5369061106799518,0.08
175,195.31,1,11,121,0.0909090909090909,3,6,9,0.931818181818182,0.0833333333333333,0.0833333333333333,0.9166666666666666,5788131.930000001,43849.48431818181,248557.0716767856,1934196.62,5.668414932162007,5764682.67,23449.26,245.83644302634707,6,196,191,0.6910994764397905,7,1934196.62,0.053030303030303,0.3341659525718516,0.0,42,37,12,0,0,2.0,0.0069444444444444,0.8402777777777777,0.5127416045806245,0.18
177,128.79,0,20,100,0.2,1,5,6,0.95,0.1666666666666666,0.1666666666666666,0.8333333333333334,15590.6,129.92166666666665,2.5528442743122577,135.63,0.0196491034929682,2712.6,12878.0,0.2106382978723404,2,194,193,0.6217616580310881,5,643.9,0.0416666666666666,0.0413005272407732,0.0,0,47,15,0,0,0.8333333333333334,0.0277777777777777,0.6944444444444445,0.3928785630306469,0.08
853,496.18,0,106,176,0.6022727272727273,7,1,8,0.9716312056737588,0.375886524822695,0.375886524822695,0.624113475177305,291534.37,1033.809822695035,8426.682092421037,122953.26,8.151095015187172,204208.45,87325.92,2.33846319626521,1,199,199,1.4170854271356783,4,123449.43,0.0141843971631205,0.4234472594088991,1.0,165,1,43,0,0,0.875,0.1412906795432825,0.3895176298978924,0.6269195096736797,0.08
626,306.28,0,56,13,4.307692307692308,3,9,12,0.8260869565217391,0.1884057971014492,0.8115942028985508,0.1884057971014492,3979206.21,57669.65521739131,230081.53121940367,1565282.5,3.989646380788809,6007.76,3973198.45,0.0015120714647414,3,197,195,0.3538461538461538,3,1565282.5,0.0434782608695652,0.3933655149779232,1.0,10,51,24,0,0,2.25,0.658685150178534,0.0354967443814324,0.4527129958114985,0.18
93,332.05,1,21,24,0.875,2,2,4,0.9111111111111112,0.4666666666666667,0.4666666666666667,0.5333333333333333,231329.83,5140.662888888889,32557.49986806362,221101.57,6.333327154837155,223688.17,7641.660000000001,29.272196093518943,3,196,194,0.2319587628865979,2,221101.57,0.0444444444444444,0.9557849499997472,3.0,6,7,14,0,0,1.0,0.2177777777777778,0.2844444444444444,0.4182710960926742,0.08
162,156.91,0,25,100,0.25,3,5,8,0.936,0.2,0.2,0.8,1882580.36,15060.64288,165731.30002977318,1860558.12,11.004264648613272,1866889.36,15691.0,118.9783544707157,1,199,199,0.628140703517588,6,1860558.12,0.048,0.9883020982966166,0.0,55,39,22,0,0,1.875,0.0399999999999999,0.6400000000000001,0.5002782173818329,0.18
445,467.57,1,28,181,0.154696132596685,5,2,6,0.971291866028708,0.1339712918660287,0.1339712918660287,0.8660287081339713,2788786.58,13343.476459330142,123270.24203945766,1644226.5,9.238240305303911,2704611.62,84174.95999999999,32.1308334450055,0,199,200,1.045,3,1644694.07,0.0143540669856459,0.589752576190323,1.0,55,23,34,1,1,0.6666666666666666,0.0179483070442526,0.7500057233121952,0.5703153993286236,0.18
527,391.63,0,57,17,3.3529411764705883,3,8,11,0.8513513513513513,0.2297297297297297,0.7702702702702703,0.2297297297297297,15022630.95,203008.52635135132,814803.46680835,4862804.5,4.013641601427871,4703.7300000000005,15017927.22,0.000313207670479,3,199,197,0.3756345177664975,3,4862804.5,0.0405405405405405,0.3236985928886178,3.0,12,91,20,0,0,2.1818181818181817,0.5933162892622352,0.0527757487216946,0.4937948379528442,0.08
895,276.53,0,169,19,8.894736842105264,11,1,12,0.9361702127659576,0.101063829787234,0.898936170212766,0.101063829787234,5900960.58,31388.08819148936,295149.57916288835,3797037.25,9.403235308957616,5895706.7,5253.879999999999,1122.1624209155902,0,199,200,0.94,4,3797313.77,0.0212765957446808,0.6435077337866236,1.0,19,1,77,0,0,0.9166666666666666,0.8080862381167949,0.010213897691263,0.5619187340978433,0.18
236,279.34,0,2,22,0.0909090909090909,1,5,6,0.75,0.0833333333333333,0.0833333333333333,0.9166666666666666,43486602.88,1811941.7866666669,3540800.703658421,10916437.0,1.9541470535718728,40644.86,43445958.02,0.0009355268442069,7,199,193,0.1243523316062176,1,10916437.0,0.0416666666666666,0.2510298868394844,2.0,1,30,5,0,0,0.8333333333333334,0.0069444444444444,0.8402777777777777,0.4052755139861002,0.1
181,324.22,0,52,22,2.363636363636364,4,1,5,0.9324324324324323,0.2972972972972973,0.7027027027027027,0.2972972972972973,1349675.13,18238.85310810811,103964.5483579084,655755.12,5.70016917959007,1342542.29,7132.84,188.2198801599363,4,199,196,0.3775510204081632,2,655755.12,0.027027027027027,0.4858614531928139,2.0,9,3,23,0,0,0.8,0.493791088385683,0.0883856829802775,0.4577802719612455,0.08
96,358.67,0,24,26,0.9230769230769232,3,1,4,0.92,0.48,0.48,0.52,4041813.79,80836.2758,399155.2264333645,2561584.75,4.937823056333385,4032488.37,9325.42,432.41895485672495,1,196,196,0.2551020408163265,2,2561618.06,0.04,0.633779335984699,3.0,1,1,8,0,0,0.75,0.2304,0.2704,0.4864088125464231,0.08
321,355.42,0,37,18,2.055555555555556,3,6,9,0.8363636363636364,0.3272727272727272,0.6727272727272727,0.3272727272727272,7295582.31,132646.9510909091,426305.6873053535,1887726.5,3.213837059950111,79073.93,7216508.38,0.010957366892159,3,198,196,0.2806122448979591,1,1887726.5,0.0181818181818181,0.2587492567128613,3.0,1,58,15,0,0,2.0,0.4525619834710744,0.1071074380165289,0.4747423833098968,0.08
590,309.04,0,192,20,9.6,4,1,5,0.9764150943396226,0.0943396226415094,0.9056603773584906,0.0943396226415094,103786.91,489.560896226415,300.238788382961,4697.51,0.6132818015025955,97606.11,6180.8,15.791824682888944,0,199,200,1.06,3,5196.45,0.0141509433962264,0.0500684527557473,1.0,41,5,92,0,0,0.8,0.8202207191171236,0.0088999644001423,0.4965276576790213,0.08
92,290.11,0,16,21,0.7619047619047619,2,1,3,0.9189189189189187,0.4324324324324324,0.4324324324324324,0.5675675675675675,921941.27,24917.331621621623,148431.3965964961,915505.37,5.956953932727576,915849.17,6092.1,150.33390292345825,2,184,183,0.2021857923497267,2,915505.37,0.054054054054054,0.9930191865692268,2.0,5,1,13,0,0,0.6666666666666666,0.1869978086194302,0.3221329437545653,0.4320469977644705,0.08
133,285.12,1,53,28,1.8928571428571428,3,6,9,0.8888888888888888,0.345679012345679,0.654320987654321,0.345679012345679,4484403.24,55363.00296296296,225841.7120449589,1435366.12,4.0792894163642766,2657.77,4481745.47,0.000593021182883,5,198,194,0.4175257731958763,3,1435396.01,0.037037037037037,0.320086293131837,1.0,30,60,20,0,0,2.0,0.4281359548849261,0.119493979576284,0.5017876838400361,0.08
368,106.64,1,40,140,0.2857142857142857,3,7,10,0.9444444444444444,0.2222222222222222,0.2222222222222222,0.7777777777777778,15301.64,85.00911111111111,40.45210879393735,106.63,0.4758561554780221,373.44,14928.2,0.0250157420184617,2,197,196,0.9183673469387756,7,746.41,0.0388888888888888,0.0487797386423938,0.0,0,56,20,0,0,2.1,0.0493827160493827,0.6049382716049383,0.4589292864333609,0.08
41,498.72,0,61,180,0.3388888888888889,3,1,3,0.9875518672199172,0.2531120331950207,0.2531120331950207,0.7468879668049793,95109.87,394.64676348547727,181.6113944351926,498.72,0.4601872135760611,5340.27,89769.6,0.0594886242113142,0,199,200,1.205,3,663.0,0.0124481327800829,0.0069708853560624,1.0,115,33,31,1,1,0.0,0.0640657013481172,0.5578416349580758,0.5488778184054516,0.08
924,319.58,0,204,22,9.272727272727272,12,19,31,0.8628318584070797,0.0973451327433628,0.9026548672566372,0.0973451327433628,24452330.78,108196.15389380533,606022.53242694,7291760.0,5.601146719334886,13201508.83,11250821.95,1.1733817216794549,0,199,200,1.13,4,7292029.66,0.0176991150442477,0.298214093601428,1.0,50,107,75,0,0,7.354838709677419,0.8147858093820972,0.0094760748688229,0.6185408146146758,0.18
820,310.62,0,90,13,6.923076923076923,6,13,19,0.8155339805825242,0.1262135922330097,0.8737864077669902,0.1262135922330097,14499700.87,140773.79485436893,615325.7007378024,4509290.0,4.371024460726937,4516695.45,9983005.42,0.4524384451350924,1,194,194,0.5309278350515464,3,4509290.0,0.029126213592233,0.3109919328977163,1.0,21,54,36,0,0,4.105263157894737,0.7635026863983411,0.0159298708643604,0.507589649439958,0.18
523,272.45,0,39,24,1.625,2,8,10,0.8412698412698413,0.3809523809523809,0.6190476190476191,0.3809523809523809,22983521.22,364817.7971428571,1245812.4384351885,6752514.0,3.414889427522493,412.65,22983108.57,1.795449030505102e-05,4,197,194,0.3247422680412371,2,6752514.0,0.0317460317460317,0.2937980623318953,2.0,13,71,23,0,0,1.6,0.3832199546485261,0.1451247165532879,0.518825597905859,0.08
833,339.14,0,118,21,5.619047619047619,6,13,18,0.8705035971223022,0.1510791366906475,0.8489208633093526,0.1510791366906475,11011370.63,79218.49374100719,300521.40366375487,2343928.25,3.79357634148238,10322.12,11001048.51,0.0009382851089709,2,199,198,0.702020202020202,3,2343928.25,0.0215827338129496,0.2128643498397982,1.0,34,120,56,1,1,3.333333333333333,0.7206666321618964,0.0228249055431913,0.5417520159237064,0.18
487,219.84,0,28,30,0.9333333333333332,4,1,5,0.9137931034482758,0.4827586206896552,0.4827586206896552,0.5172413793103449,1606185.3,27692.85000000001,123015.7281848744,746229.31,4.442147636840352,1599590.4,6594.900000000001,242.54960651412452,2,195,194,0.2989690721649484,2,746229.31,0.0344827586206896,0.4645972728053233,3.0,4,1,34,0,0,0.8,0.2330558858501783,0.267538644470868,0.4791337853419323,0.08
152,411.61,0,20,177,0.1129943502824858,1,1,1,0.9949238578680204,0.1015228426395939,0.1015228426395939,0.8984771573604061,75040.0,380.9137055837563,91.28850248116366,411.6,0.2396566496373832,2186.8,72853.2,0.0300165263845651,3,199,197,1.0,1,411.6,0.0050761421319796,0.0054850746268656,1.0,20,6,4,1,1,0.0,0.0103068875776237,0.807261202298436,0.4814998403113101,0.08
826,395.15,0,77,21,3.6666666666666665,6,13,18,0.8163265306122449,0.2142857142857142,0.7857142857142857,0.2142857142857142,31194062.03,318306.75540816324,1129904.2596446015,7860988.0,3.549733835198473,12185193.23,19008868.8,0.6410267416859651,4,197,194,0.5051546391752577,3,7860988.0,0.0306122448979591,0.2520027046314109,1.0,12,105,45,1,1,3.333333333333333,0.6173469387755102,0.0459183673469387,0.5275501840817752,0.08
779,131.96,0,65,220,0.2954545454545454,5,11,16,0.9438596491228072,0.2280701754385964,0.2280701754385964,0.7719298245614035,1303117.24,4572.341192982455,54938.21051031251,810375.75,12.01533485616311,1274086.04,29031.2,43.88678525172917,4,199,196,1.4540816326530612,13,811846.56,0.0456140350877193,0.623003468206744,0.0,154,79,46,0,0,3.4375,0.0520160049245921,0.5958756540473992,0.633421099978127,0.08
134,220.3,0,81,22,3.6818181818181817,5,5,10,0.9029126213592232,0.2135922330097087,0.7864077669902912,0.2135922330097087,5535264.21,53740.42922330097,263612.4979054683,2149448.0,4.905292006695961,8997.41,5526266.8,0.001628117194776,3,198,196,0.5255102040816326,3,2149467.34,0.029126213592233,0.3883224464907701,1.0,18,28,37,0,0,2.5,0.6184371759826562,0.0456216420020737,0.5039213702730683,0.08
789,252.2,0,79,19,4.157894736842105,5,1,6,0.9387755102040816,0.1938775510204081,0.8061224489795918,0.1938775510204081,779567.18,7954.767142857143,77144.30142876807,767737.56,9.697870477332398,774775.5700000001,4791.61,161.69420507929487,4,199,196,0.5,2,767871.88,0.0204081632653061,0.9849977009037244,2.0,12,1,28,0,0,0.8333333333333334,0.6498334027488547,0.0375885047896709,0.4537619275063124,0.08
548,510.16,0,29,177,0.1638418079096045,3,1,3,0.9854368932038836,0.1407766990291262,0.1407766990291262,0.8592233009708737,5485900.67,26630.585776699038,234133.66856519293,3148946.0,8.791908316566317,5395602.35,90298.32,59.75307569398854,4,199,196,1.0510204081632653,2,3149456.16,0.0097087378640776,0.5741001067013487,1.0,53,5,11,1,1,0.0,0.0198180789895371,0.7382646809312847,0.5866796821968854,0.18
171,133.59,0,26,100,0.26,3,5,8,0.9365079365079364,0.2063492063492063,0.2063492063492063,0.7936507936507936,3503557.5500000003,27806.012301587307,185207.98548106424,1608140.5,6.660717238857426,3490199.5500000003,13358.000000000002,261.28159529869737,1,199,199,0.6331658291457286,5,1608140.5,0.0396825396825396,0.459002164813876,0.0,0,20,10,0,0,1.875,0.0425799949609473,0.6298815822625347,0.5154480128009886,0.08
355,443.75,1,57,178,0.3202247191011236,5,2,6,0.9744680851063828,0.2425531914893617,0.2425531914893617,0.7574468085106383,286497.31,1219.1374893617024,12468.082686583852,191756.68,10.22697012878482,207942.59,78554.72,2.6471049734503542,4,199,196,1.1989795918367347,3,191756.68,0.0127659574468085,0.66931406790521,1.0,105,39,49,1,1,0.6666666666666666,0.0588320507016749,0.5737256677229515,0.568739617285674,0.08
17,198.28,0,2,32,0.0625,1,2,3,0.9117647058823528,0.0588235294117647,0.0588235294117647,0.9411764705882352,979935.8,28821.641176470588,164686.65828010126,974872.87,5.713993081509465,976763.64,3172.16,307.91751992333303,5,188,184,0.1847826086956521,3,975071.13,0.088235294117647,0.9950357258097928,0.0,2,9,7,0,0,0.6666666666666666,0.0034602076124567,0.8858131487889274,0.3537872745050982,0.0
412,106.23,0,42,175,0.24,4,7,11,0.9493087557603688,0.1935483870967742,0.1935483870967742,0.8064516129032258,661425.39,3048.0432718894017,42457.04490396272,626495.81,13.92927892314492,658770.64,2654.75,248.1479009322912,2,197,196,1.1071428571428572,9,626602.0000000003,0.0414746543778801,0.9473509929819904,0.0,84,100,43,0,0,2.5454545454545454,0.0374609781477627,0.6503642039542142,0.5622417978855607,0.08
3,125.89,0,3,23,0.1304347826086956,1,1,2,0.9230769230769232,0.1153846153846153,0.1153846153846153,0.8846153846153846,3011290.41,115818.86192307693,532716.830538567,2769719.75,4.5995688585886825,3008395.17,2895.24,1039.083174451859,0,192,193,0.1347150259067357,1,2769719.75,0.0384615384615384,0.9197783584081484,6.0,0,1,7,0,0,0.5,0.0133136094674556,0.7825443786982248,0.3741644076646168,0.1
97,216.47,0,59,16,3.6875,3,1,4,0.9466666666666668,0.2133333333333333,0.7866666666666666,0.2133333333333333,6898.83,91.9844,88.87769083768997,216.47,0.9662256952014686,3435.31,3463.52,0.9918551069432254,2,192,191,0.3926701570680628,2,370.41,0.0266666666666666,0.0536917129426294,2.0,8,2,36,0,0,0.75,0.6188444444444444,0.0455111111111111,0.3351352334815965,0.08
986,390.46,1,406,42,9.666666666666666,28,2,30,0.9330357142857144,0.09375,0.90625,0.09375,11160028.64,24910.778214285718,229982.45885697144,3882684.5,9.232247057022176,11143629.74,16398.899999999998,679.5351968729611,1,199,199,2.251256281407035,5,3882853.11,0.0111607142857142,0.3479250130311493,0.0,106,20,186,0,0,1.8666666666666667,0.8212890625,0.0087890625,0.7437649282150722,0.18
